text,label,label_name,original_text
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Is there a verification code for top-ups?

### Intent:
verify_top_up<|eot_id|>",40,verify_top_up,Is there a verification code for top-ups?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
The app is having trouble verifying my identity.

### Intent:
unable_to_verify_identity<|eot_id|>",37,unable_to_verify_identity,The app is having trouble verifying my identity.
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Help me access the card I already got so I can information from it.

### Intent:
card_linking<|eot_id|>",10,card_linking,Help me access the card I already got so I can information from it.
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
How can I tell if there is a top-up limit?

### Intent:
top_up_limits<|eot_id|>",33,top_up_limits,How can I tell if there is a top-up limit?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
The exchange rate was wrong in the foreign country I got cash in.

### Intent:
wrong_exchange_rate_for_cash_withdrawal<|eot_id|>",44,wrong_exchange_rate_for_cash_withdrawal,The exchange rate was wrong in the foreign country I got cash in.
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
I need to report a stolen card.

### Intent:
lost_or_stolen_card<|eot_id|>",26,lost_or_stolen_card,I need to report a stolen card
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
If I need to transfer something quick from China, how long does that take?

### Intent:
transfer_timing<|eot_id|>",36,transfer_timing,"If I need to transfer something quick from China, how long does that take?"
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
How do I order a new card before It expires?

### Intent:
card_about_to_expire<|eot_id|>",6,card_about_to_expire,How do I order a new card before It expires?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please.

### Intent:
direct_debit_payment_not_recognised<|eot_id|>",19,direct_debit_payment_not_recognised,"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please."
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
Can I change my PIN?

### Intent:
change_pin<|eot_id|>",14,change_pin,Can I change my PIN?
"Below is a customer message sent to a bank's support system. Classify the message into exactly one intent category. Output only the intent label, nothing else.

### Message:
I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.

### Intent:
declined_transfer<|eot_id|>",18,declined_transfer,I don't have any idea what's going on but all of my transfers keep getting declined. I have double-checked over all of my recipient names and they are correct.
